Check-In Date,Check-Out Date,Hotel Name,Price($),Rating,Number of Reviews
12-05-2019,17-05-2019,Grand Hyatt New York,$339,4.1/5,"10,787"
12-05-2019,17-05-2019,The Parc Hotel,$137,3.9/5,903
12-05-2019,17-05-2019,New York LaGuardia Airport Marriott,$327,4.1/5,980
12-05-2019,17-05-2019,Marco LaGuardia Hotel,$153,4.1/5,941
12-05-2019,17-05-2019,Grandview Hotel New York,$117,4.2/5,298
12-05-2019,17-05-2019,Flushing Central Hotel,$141,3.6/5,448
12-05-2019,17-05-2019,Fairfield Inn by Marriott LaGuardia Airport/Flushing,$203,4.1/5,"1,126"
12-05-2019,17-05-2019,SpringHill Suites by Marriott New York LaGuardia Airport,$279,4.5/5,309
12-05-2019,17-05-2019,The One Boutique Hotel,$167,3.6/5,323
12-05-2019,17-05-2019,Fairfield Inn by Marriott New York LaGuardia Airport/Astoria,$181,4.3/5,698
12-05-2019,17-05-2019,Ramada by Wyndham Flushing Queens,$164,3.6/5,751
12-05-2019,17-05-2019,Queens Hotel,$151,3.8/5,34
12-05-2019,17-05-2019,The Boro Hotel,$213,4.2/5,729
12-05-2019,17-05-2019,Hotel Nirvana,$154,3.8/5,218
12-05-2019,17-05-2019,Lic Plaza Hotel,$169,4.3/5,8
12-05-2019,17-05-2019,Sheraton LaGuardia East Hotel,$333,4.0/5,480
12-05-2019,17-05-2019,Giorgio Hotel,$39,3.9/5,372
12-05-2019,17-05-2019,Wyndham Garden LaGuardia South,$195,4.2/5,572
12-05-2019,17-05-2019,Microtel Inn by Wyndham Long Island City,$171,4.2/5,63
12-05-2019,17-05-2019,Howard Johnson by Wyndham Long Island City,$143,3.5/5,"1,221"
12-05-2019,17-05-2019,Opera House Hotel,$180,4.5/5,"2,072"
12-05-2019,17-05-2019,Z NYC Hotel,$220,4.0/5,"2,201"
12-05-2019,17-05-2019,Hilton New York JFK Airport,$259,3.8/5,"1,514"
12-05-2019,17-05-2019,Crowne Plaza HY36 Midtown Manhattan,$326,4.5/5,705
12-05-2019,17-05-2019,Feather Factory,$152,4.1/5,426
12-05-2019,17-05-2019,The Marmara Manhattan,$351,4.2/5,806
12-05-2019,17-05-2019,Comfort Inn & Suites LaGuardia Airport,$156,3.9/5,746
12-05-2019,17-05-2019,Holiday Inn - Long Island City - Manhattan View,$219,4.2/5,"1,561"
12-05-2019,17-05-2019,The Franklin Hotel,$247,3.8/5,"1,710"
12-05-2019,17-05-2019,The Local,$58,4.3/5,407
12-05-2019,17-05-2019,"The Vue Hotel, an Ascend Hotel Collection Member",$187,4.3/5,324
12-05-2019,17-05-2019,Comfort Inn & Suites near Stadium,$171,4.3/5,369
12-05-2019,17-05-2019,Sleep Inn,$166,3.9/5,890
12-05-2019,17-05-2019,The Box House Hotel,$241,4.6/5,"1,165"
12-05-2019,17-05-2019,Holiday Inn Express Maspeth,$219,4.0/5,800
12-05-2019,17-05-2019,Courtyard Long Island City/New York Manhattan View,$249,4.4/5,375
12-05-2019,17-05-2019,Hilton Garden Inn Long Island City New York,$309,4.4/5,895
12-05-2019,17-05-2019,Courtyard by Marriott New York Manhattan/Upper East Side,$317,4.1/5,"2,318"
12-05-2019,17-05-2019,Four Points by Sheraton Long Island City Queensboro Bridge,$227,4.1/5,"1,146"
12-05-2019,17-05-2019,Wyndham Garden Long Island City,$204,3.9/5,"1,350"
12-05-2019,17-05-2019,Bentley Hotel,$313,3.9/5,"5,029"
12-05-2019,17-05-2019,Best Western Plus Stadium Inn,$138,4.3/5,129
12-05-2019,17-05-2019,The James New York - NoMad,$346,4.2/5,920
12-05-2019,17-05-2019,Mi Casa Tu Casa,$106,4.2/5,45
14-05-2019,15-05-2019,LaGuardia Plaza Hotel,$199,4.0/5,"2,050"
14-05-2019,15-05-2019,ibis Styles New York LaGuardia Airport,$199,4.3/5,949
14-05-2019,15-05-2019,Aloft New York LaGuardia Airport,$239,3.5/5,"2,096"
14-05-2019,15-05-2019,Comfort Inn LaGuardia Airport - 83rd St,$180,3.7/5,"1,153"
14-05-2019,15-05-2019,Marco LaGuardia Hotel,$149,4.1/5,942
14-05-2019,15-05-2019,Staybridge Suites Times Square,$439,4.3/5,"5,863"
14-05-2019,15-05-2019,New York LaGuardia Airport Marriott,$369,4.1/5,980
14-05-2019,15-05-2019,The Parc Hotel,$139,3.9/5,903
14-05-2019,15-05-2019,Grandview Hotel New York,$121,4.2/5,299
14-05-2019,15-05-2019,Hampton Inn New York - LaGuardia Airport,$339,4.2/5,"1,258"
14-05-2019,15-05-2019,Prince Flushing Hotel,$145,3.5/5,362
14-05-2019,15-05-2019,Flushing Central Hotel,$143,3.6/5,448
14-05-2019,15-05-2019,SpringHill Suites by Marriott New York LaGuardia Airport,$269,4.5/5,310
14-05-2019,15-05-2019,Fairfield Inn by Marriott LaGuardia Airport/Flushing,$199,4.1/5,"1,130"
14-05-2019,15-05-2019,The One Boutique Hotel,$159,3.6/5,323
14-05-2019,15-05-2019,Ramada by Wyndham Flushing Queens,$156,3.6/5,751
14-05-2019,15-05-2019,The Boro Hotel,$199,4.2/5,731
14-05-2019,15-05-2019,Queens Hotel,$159,3.8/5,35
14-05-2019,15-05-2019,Lic Plaza Hotel,$149,4.4/5,7
14-05-2019,15-05-2019,Wyndham Garden LaGuardia South,$199,4.2/5,573
14-05-2019,15-05-2019,The Paper Factory Hotel,$329,4.2/5,"1,534"
14-05-2019,15-05-2019,Giorgio Hotel,$39,3.9/5,372
14-05-2019,15-05-2019,Opera House Hotel,$143,4.5/5,"2,075"
14-05-2019,15-05-2019,Feather Factory,$168,4.1/5,427
14-05-2019,15-05-2019,Howard Johnson by Wyndham Long Island City,$136,3.5/5,"1,223"
14-05-2019,15-05-2019,Z NYC Hotel,$276,4.0/5,"2,201"
14-05-2019,15-05-2019,The Marmara Manhattan,$319,4.2/5,806
14-05-2019,15-05-2019,The Franklin Hotel,$305,3.8/5,"1,712"
14-05-2019,15-05-2019,Comfort Inn & Suites LaGuardia Airport,$175,3.9/5,749
14-05-2019,15-05-2019,The Local,$61,4.3/5,409
14-05-2019,15-05-2019,Comfort Inn & Suites near Stadium,$149,4.3/5,371
14-05-2019,15-05-2019,Bentley Hotel,$269,3.9/5,"5,032"
14-05-2019,15-05-2019,The Box House Hotel,$254,4.6/5,"1,168"
14-05-2019,15-05-2019,"The Vue Hotel, an Ascend Hotel Collection Member",$199,4.3/5,325
14-05-2019,15-05-2019,Voyage Hotel,$222,3.8/5,100
14-05-2019,15-05-2019,Holiday Inn Express Maspeth,$200,4.0/5,800
14-05-2019,15-05-2019,"Umbrella Hotel, An Ascend Hotel Collection Member",$229,3.5/5,45
14-05-2019,15-05-2019,Wyndham Garden Long Island City,$230,3.9/5,"1,352"
14-05-2019,15-05-2019,Four Points by Sheraton Long Island City Queensboro Bridge,$349,4.1/5,"1,146"
14-05-2019,15-05-2019,Ravel Hotel Trademark Collection by Wyndham,$279,3.7/5,"1,703"
14-05-2019,15-05-2019,Fairfield Inn & Suites New York Queens/Queensboro Bridge,$269,4.2/5,"1,247"
14-05-2019,15-05-2019,Best Western Plus Stadium Inn,$144,4.3/5,130
14-05-2019,15-05-2019,Hilton Garden Inn Long Island City New York,$326,4.4/5,895
14-05-2019,15-05-2019,Courtyard by Marriott New York Manhattan/Upper East Side,$379,4.1/5,"2,322"
14-05-2019,15-05-2019,Courtyard Long Island City/New York Manhattan View,$399,4.4/5,377
14-05-2019,15-05-2019,Westgate New York Grand Central,$447,3.9/5,541
14-05-2019,15-05-2019,The William Vale Hotel,$445,4.6/5,652
14-05-2019,15-05-2019,Fitzpatrick Manhattan Hotel,$498,4.5/5,"1,544"
14-05-2019,15-05-2019,Henry Norman Hotel,$254,4.7/5,528
14-05-2019,16-05-2019,LaGuardia Plaza Hotel,$209,4.0/5,"2,050"
14-05-2019,16-05-2019,ibis Styles New York LaGuardia Airport,$199,4.3/5,949
14-05-2019,16-05-2019,Aloft New York LaGuardia Airport,$254,3.5/5,"2,096"
14-05-2019,16-05-2019,Comfort Inn LaGuardia Airport - 83rd St,$210,3.7/5,"1,153"
14-05-2019,16-05-2019,Marco LaGuardia Hotel,$179,4.1/5,942
14-05-2019,16-05-2019,Staybridge Suites Times Square,$619,4.3/5,"5,863"
14-05-2019,16-05-2019,Grandview Hotel New York,$129,4.2/5,299
14-05-2019,16-05-2019,Hampton Inn New York - LaGuardia Airport,$349,4.2/5,"1,258"
14-05-2019,16-05-2019,The Parc Hotel,$229,3.9/5,903
14-05-2019,16-05-2019,Flushing Central Hotel,$157,3.6/5,448
14-05-2019,16-05-2019,The One Boutique Hotel,$184,3.6/5,323
14-05-2019,16-05-2019,Ramada by Wyndham Flushing Queens,$171,3.6/5,751
14-05-2019,16-05-2019,Holiday Inn LaGuardia Airport,$234,3.8/5,"1,048"
14-05-2019,16-05-2019,Cozy Apartment in Queens,$140,5.0/5,1
14-05-2019,16-05-2019,The Boro Hotel,$204,4.2/5,731
14-05-2019,16-05-2019,The Paper Factory Hotel,$292,4.2/5,"1,534"
14-05-2019,16-05-2019,Lic Plaza Hotel,$174,4.4/5,7
14-05-2019,16-05-2019,Wyndham Garden LaGuardia South,$199,4.2/5,573
14-05-2019,16-05-2019,Giorgio Hotel,$39,3.9/5,372
14-05-2019,16-05-2019,Opera House Hotel,$161,4.5/5,"2,075"
14-05-2019,16-05-2019,Howard Johnson by Wyndham Long Island City,$145,3.5/5,"1,223"
14-05-2019,16-05-2019,Microtel Inn by Wyndham Long Island City,$204,4.2/5,67
14-05-2019,16-05-2019,The Marmara Manhattan,$351,4.2/5,806
14-05-2019,16-05-2019,Feather Factory,$182,4.1/5,427
14-05-2019,16-05-2019,Z NYC Hotel,$291,4.0/5,"2,201"
14-05-2019,16-05-2019,The Franklin Hotel,$341,3.8/5,"1,712"
14-05-2019,16-05-2019,The Local,$60,4.3/5,409
14-05-2019,16-05-2019,EVEN Hotel Brooklyn,$424,4.5/5,"1,048"
14-05-2019,16-05-2019,Comfort Inn & Suites near Stadium,$154,4.3/5,371
14-05-2019,16-05-2019,"The Vue Hotel, an Ascend Hotel Collection Member",$199,4.3/5,325
14-05-2019,16-05-2019,The Box House Hotel,$339,4.6/5,"1,168"
14-05-2019,16-05-2019,Bentley Hotel,$269,3.9/5,"5,032"
14-05-2019,16-05-2019,Voyage Hotel,$222,3.8/5,100
14-05-2019,16-05-2019,Holiday Inn Express Maspeth,$208,4.0/5,800
14-05-2019,16-05-2019,"Umbrella Hotel, An Ascend Hotel Collection Member",$244,3.5/5,45
14-05-2019,16-05-2019,Courtyard by Marriott New York Manhattan/Upper East Side,$379,4.1/5,"2,322"
14-05-2019,16-05-2019,Mi Casa Tu Casa,$106,4.2/5,45
14-05-2019,16-05-2019,Westgate New York Grand Central,$409,3.9/5,541
14-05-2019,16-05-2019,Ravel Hotel Trademark Collection by Wyndham,$299,3.7/5,"1,703"
14-05-2019,16-05-2019,Salisbury Hotel,$297,4.0/5,"18,935"
14-05-2019,16-05-2019,Courtyard Long Island City/New York Manhattan View,$399,4.4/5,377
14-05-2019,16-05-2019,Best Western Plus Stadium Inn,$144,4.3/5,130
14-05-2019,16-05-2019,1 Bedroom Minutes to Manhattan,$145,5.0/5,3
14-05-2019,16-05-2019,Henry Norman Hotel,$246,4.7/5,528
14-05-2019,16-05-2019,Four Points by Sheraton Long Island City Queensboro Bridge,$399,4.1/5,"1,146"
14-05-2019,16-05-2019,HI New York City,$43,4.2/5,483
14-05-2019,16-05-2019,The William Vale Hotel,$472,4.6/5,652
14-05-2019,16-05-2019,Park Lane Hotel,$450,4.0/5,"8,471"
14-05-2019,16-05-2019,Fitzpatrick Manhattan Hotel,$513,4.5/5,"1,544"
14-05-2019,17-05-2019,LaGuardia Plaza Hotel,$212,4.0/5,"2,050"
14-05-2019,17-05-2019,ibis Styles New York LaGuardia Airport,$199,4.3/5,949
14-05-2019,17-05-2019,Aloft New York LaGuardia Airport,$256,3.5/5,"2,096"
14-05-2019,17-05-2019,Marco LaGuardia Hotel,$189,4.1/5,942
14-05-2019,17-05-2019,The Parc Hotel,$220,3.9/5,903
14-05-2019,17-05-2019,Staybridge Suites Times Square,$506,4.3/5,"5,863"
14-05-2019,17-05-2019,Grandview Hotel New York,$132,4.2/5,299
14-05-2019,17-05-2019,Hampton Inn New York - LaGuardia Airport,$349,4.2/5,"1,258"
14-05-2019,17-05-2019,Flushing Central Hotel,$161,3.6/5,448
14-05-2019,17-05-2019,The One Boutique Hotel,$173,3.6/5,323
14-05-2019,17-05-2019,Ramada by Wyndham Flushing Queens,$190,3.6/5,751
14-05-2019,17-05-2019,The Boro Hotel,$206,4.2/5,731
14-05-2019,17-05-2019,The Paper Factory Hotel,$285,4.2/5,"1,534"
14-05-2019,17-05-2019,Lic Plaza Hotel,$189,4.4/5,7
14-05-2019,17-05-2019,Giorgio Hotel,$39,3.9/5,372
14-05-2019,17-05-2019,Wyndham Garden LaGuardia South,$219,4.2/5,573
14-05-2019,17-05-2019,Howard Johnson by Wyndham Long Island City,$147,3.5/5,"1,223"
14-05-2019,17-05-2019,Opera House Hotel,$161,4.5/5,"2,075"
14-05-2019,17-05-2019,The Marmara Manhattan,$351,4.2/5,806
14-05-2019,17-05-2019,Feather Factory,$184,4.1/5,427
14-05-2019,17-05-2019,Z NYC Hotel,$277,4.0/5,"2,201"
14-05-2019,17-05-2019,The Franklin Hotel,$322,3.8/5,"1,712"
14-05-2019,17-05-2019,The Local,$59,4.3/5,409
14-05-2019,17-05-2019,The Box House Hotel,$243,4.6/5,"1,168"
14-05-2019,17-05-2019,Holiday Inn - Long Island City - Manhattan View,$269,4.2/5,"1,561"
14-05-2019,17-05-2019,Comfort Inn & Suites near Stadium,$156,4.3/5,371
14-05-2019,17-05-2019,Bentley Hotel,$264,3.9/5,"5,032"
14-05-2019,17-05-2019,EVEN Hotel Brooklyn,$469,4.5/5,"1,048"
14-05-2019,17-05-2019,"The Vue Hotel, an Ascend Hotel Collection Member",$199,4.3/5,325
14-05-2019,17-05-2019,Voyage Hotel,$201,3.8/5,100
14-05-2019,17-05-2019,Westgate New York Grand Central,$368,3.9/5,541
14-05-2019,17-05-2019,Courtyard by Marriott New York Manhattan/Upper East Side,$369,4.1/5,"2,322"
14-05-2019,17-05-2019,Salisbury Hotel,$264,4.0/5,"18,935"
14-05-2019,17-05-2019,Mi Casa Tu Casa,$106,4.2/5,45
14-05-2019,17-05-2019,"Umbrella Hotel, An Ascend Hotel Collection Member",$249,3.5/5,45
14-05-2019,17-05-2019,Courtyard Long Island City/New York Manhattan View,$359,4.4/5,377
14-05-2019,17-05-2019,Four Points by Sheraton Long Island City Queensboro Bridge,$339,4.1/5,"1,146"
14-05-2019,17-05-2019,Ravel Hotel Trademark Collection by Wyndham,$272,3.7/5,"1,703"
14-05-2019,17-05-2019,Best Western Plus Stadium Inn,$147,4.3/5,130
14-05-2019,17-05-2019,HI New York City,$42,4.2/5,483
14-05-2019,17-05-2019,Fitzpatrick Manhattan Hotel,$458,4.5/5,"1,544"
14-05-2019,17-05-2019,Park Lane Hotel,$400,4.0/5,"8,471"
14-05-2019,17-05-2019,Henry Norman Hotel,$322,4.7/5,528
14-05-2019,17-05-2019,Excelsior Hotel,$351,4.2/5,"2,834"
14-05-2019,17-05-2019,Wellington Hotel,$209,3.7/5,"14,229"
14-05-2019,17-05-2019,Fifty Hotel & Suites by Affinia,$403,4.2/5,"2,293"
14-05-2019,17-05-2019,Arthouse Hotel New York City,$408,4.2/5,"6,135"
14-05-2019,17-05-2019,Holiday Inn Express-Bronx,$186,4.0/5,141
14-05-2019,17-05-2019,San Carlos Hotel,$551,4.5/5,"1,599"
14-05-2019,18-05-2019,LaGuardia Plaza Hotel,$209,4.0/5,"2,050"
14-05-2019,18-05-2019,ibis Styles New York LaGuardia Airport,$204,4.3/5,949
14-05-2019,18-05-2019,Aloft New York LaGuardia Airport,$267,3.5/5,"2,096"
14-05-2019,18-05-2019,Hampton Inn New York - LaGuardia Airport,$336,4.2/5,"1,258"
14-05-2019,18-05-2019,Marco LaGuardia Hotel,$204,4.1/5,942
14-05-2019,18-05-2019,Staybridge Suites Times Square,$443,4.3/5,"5,863"
14-05-2019,18-05-2019,The Parc Hotel,$229,3.9/5,903
14-05-2019,18-05-2019,The One Boutique Hotel,$179,3.6/5,323
14-05-2019,18-05-2019,Holiday Inn LaGuardia Airport,$259,3.8/5,"1,048"
14-05-2019,18-05-2019,Ramada by Wyndham Flushing Queens,$195,3.6/5,751
14-05-2019,18-05-2019,The Boro Hotel,$222,4.2/5,731
14-05-2019,18-05-2019,Lic Plaza Hotel,$197,4.4/5,7
14-05-2019,18-05-2019,Wyndham Garden LaGuardia South,$239,4.2/5,573
14-05-2019,18-05-2019,Howard Johnson by Wyndham Long Island City,$155,3.5/5,"1,223"
14-05-2019,18-05-2019,Feather Factory,$184,4.1/5,427
14-05-2019,18-05-2019,The Marmara Manhattan,$383,4.2/5,806
14-05-2019,18-05-2019,Z NYC Hotel,$301,4.0/5,"2,201"
14-05-2019,18-05-2019,The Franklin Hotel,$322,3.8/5,"1,712"
14-05-2019,18-05-2019,Holiday Inn - Long Island City - Manhattan View,$274,4.2/5,"1,561"
14-05-2019,18-05-2019,The Local,$61,4.3/5,409
14-05-2019,18-05-2019,Voyage Hotel,$226,3.8/5,100
14-05-2019,18-05-2019,"The Vue Hotel, an Ascend Hotel Collection Member",$207,4.3/5,325
14-05-2019,18-05-2019,Comfort Inn & Suites near Stadium,$192,4.3/5,371
14-05-2019,18-05-2019,Bentley Hotel,$258,3.9/5,"5,032"
14-05-2019,18-05-2019,Courtyard Long Island City/New York Manhattan View,$337,4.4/5,377
14-05-2019,18-05-2019,"Umbrella Hotel, An Ascend Hotel Collection Member",$252,3.5/5,45
14-05-2019,18-05-2019,Four Points by Sheraton Long Island City Queensboro Bridge,$329,4.1/5,"1,146"
14-05-2019,18-05-2019,EVEN Hotel Brooklyn,$504,4.5/5,"1,048"
14-05-2019,18-05-2019,Courtyard by Marriott New York Manhattan/Upper East Side,$392,4.1/5,"2,322"
14-05-2019,18-05-2019,Ravel Hotel Trademark Collection by Wyndham,$282,3.7/5,"1,703"
14-05-2019,18-05-2019,Holiday Inn Express-Bronx,$182,4.0/5,141
14-05-2019,18-05-2019,Salisbury Hotel,$248,4.0/5,"18,935"
14-05-2019,18-05-2019,HI New York City,$41,4.2/5,483
14-05-2019,18-05-2019,Westgate New York Grand Central,$386,3.9/5,541
14-05-2019,18-05-2019,Best Western Plus Stadium Inn,$171,4.3/5,130
14-05-2019,18-05-2019,Fitzpatrick Manhattan Hotel,$403,4.5/5,"1,544"
14-05-2019,18-05-2019,Fifty Hotel & Suites by Affinia,$350,4.2/5,"2,293"
14-05-2019,18-05-2019,Excelsior Hotel,$351,4.2/5,"2,834"
14-05-2019,18-05-2019,Park Lane Hotel,$370,4.0/5,"8,471"
14-05-2019,18-05-2019,Wellington Hotel,$199,3.7/5,"14,229"
14-05-2019,18-05-2019,Arthouse Hotel New York City,$372,4.2/5,"6,135"
14-05-2019,18-05-2019,Empire Hotel,$222,3.8/5,"8,057"
14-05-2019,18-05-2019,San Carlos Hotel,$509,4.5/5,"1,599"
14-05-2019,18-05-2019,Henry Norman Hotel,$679,4.7/5,528
14-05-2019,18-05-2019,Wyndham Garden Fresh Meadows Flushing,$193,3.8/5,"1,095"
14-05-2019,18-05-2019,Belnord Hotel,$249,3.7/5,"4,750"
14-05-2019,18-05-2019,The Benjamin,$466,4.4/5,"1,795"
14-05-2019,18-05-2019,Park Central Hotel New York,$357,3.9/5,"8,299"
14-05-2019,18-05-2019,Four Seasons Hotel New York,"$1,195",4.6/5,63
14-05-2019,19-05-2019,LaGuardia Plaza Hotel,$207,4.0/5,"2,050"
14-05-2019,19-05-2019,ibis Styles New York LaGuardia Airport,$211,4.3/5,949
14-05-2019,19-05-2019,Aloft New York LaGuardia Airport,$273,3.5/5,"2,096"
14-05-2019,19-05-2019,New York LaGuardia Airport Marriott,$353,4.1/5,980
14-05-2019,19-05-2019,Hampton Inn New York - LaGuardia Airport,$329,4.2/5,"1,258"
14-05-2019,19-05-2019,Staybridge Suites Times Square,$420,4.3/5,"5,863"
14-05-2019,19-05-2019,The Parc Hotel,$260,3.9/5,903
14-05-2019,19-05-2019,Ramada by Wyndham Flushing Queens,$248,3.6/5,751
14-05-2019,19-05-2019,The Boro Hotel,$231,4.2/5,731
14-05-2019,19-05-2019,Howard Johnson by Wyndham Long Island City,$161,3.5/5,"1,223"
14-05-2019,19-05-2019,The Marmara Manhattan,$383,4.2/5,806
14-05-2019,19-05-2019,Holiday Inn - Long Island City - Manhattan View,$279,4.2/5,"1,561"
14-05-2019,19-05-2019,Z NYC Hotel,$312,4.0/5,"2,201"
14-05-2019,19-05-2019,Voyage Hotel,$241,3.8/5,100
14-05-2019,19-05-2019,The Local,$62,4.3/5,409
14-05-2019,19-05-2019,"The Vue Hotel, an Ascend Hotel Collection Member",$211,4.3/5,325
14-05-2019,19-05-2019,Courtyard Long Island City/New York Manhattan View,$249,4.4/5,377
14-05-2019,19-05-2019,Comfort Inn & Suites near Stadium,$213,4.3/5,371
14-05-2019,19-05-2019,Four Points by Sheraton Long Island City Queensboro Bridge,$327,4.1/5,"1,146"
14-05-2019,19-05-2019,"Umbrella Hotel, An Ascend Hotel Collection Member",$253,3.5/5,45
14-05-2019,19-05-2019,Bentley Hotel,$254,3.9/5,"5,032"
14-05-2019,19-05-2019,Ravel Hotel Trademark Collection by Wyndham,$293,3.7/5,"1,703"
14-05-2019,19-05-2019,Fifty Hotel & Suites by Affinia,$266,4.2/5,"2,293"
14-05-2019,19-05-2019,Fitzpatrick Manhattan Hotel,$388,4.5/5,"1,544"
14-05-2019,19-05-2019,Westgate New York Grand Central,$369,3.9/5,541
14-05-2019,19-05-2019,HI New York City,$47,4.2/5,483
14-05-2019,19-05-2019,Best Western Plus Stadium Inn,$193,4.3/5,130
14-05-2019,19-05-2019,Salisbury Hotel,$258,4.0/5,"18,935"
14-05-2019,19-05-2019,Park Lane Hotel,$366,4.0/5,"8,471"
14-05-2019,19-05-2019,San Carlos Hotel,$491,4.5/5,"1,599"
14-05-2019,19-05-2019,The Benjamin,$367,4.4/5,"1,795"
14-05-2019,19-05-2019,Excelsior Hotel,$385,4.2/5,"2,834"
14-05-2019,19-05-2019,Wellington Hotel,$207,3.7/5,"14,229"
14-05-2019,19-05-2019,Arthouse Hotel New York City,$411,4.2/5,"6,135"
14-05-2019,19-05-2019,The Peninsula New York,$875,4.8/5,"1,347"
14-05-2019,19-05-2019,Four Seasons Hotel New York,"$1,395",4.6/5,63
14-05-2019,19-05-2019,Empire Hotel,$226,3.8/5,"8,057"
14-05-2019,19-05-2019,Concorde Hotel New York,$365,4.5/5,385
14-05-2019,19-05-2019,Edge Hotel,$417,4.4/5,409
14-05-2019,19-05-2019,Park Central Hotel New York,$354,3.9/5,"8,299"
14-05-2019,19-05-2019,The Jewel facing Rockefeller Center,$413,4.5/5,"5,525"
14-05-2019,19-05-2019,Baccarat Hotel and Residences New York,"$1,320",4.7/5,166
14-05-2019,19-05-2019,Shelburne Hotel & Suites by Affinia,$312,4.3/5,"5,016"
14-05-2019,19-05-2019,The Lucerne Hotel,$371,4.4/5,"3,745"
14-05-2019,19-05-2019,The Kimberly Hotel,"$1,650",4.6/5,"2,528"
14-05-2019,19-05-2019,Trump International Hotel & Tower New York,$818,4.6/5,"1,052"
14-05-2019,19-05-2019,The Williamsburg Hotel,$616,4.2/5,278
14-05-2019,19-05-2019,Viceroy Central Park New York,$639,4.1/5,"1,420"
14-05-2019,19-05-2019,Best Western Plus Hospitality House,$561,4.4/5,689
15-05-2019,16-05-2019,LaGuardia Plaza Hotel,$209,4.0/5,"2,127"
15-05-2019,16-05-2019,ibis Styles New York LaGuardia Airport,$199,4.3/5,"1,012"
15-05-2019,16-05-2019,Comfort Inn LaGuardia Airport - 83rd St,$190,3.7/5,"1,178"
15-05-2019,16-05-2019,Hampton Inn New York - LaGuardia Airport,$277,4.2/5,"1,283"
15-05-2019,16-05-2019,Grandview Hotel New York,$160,4.2/5,321
15-05-2019,16-05-2019,Crowne Plaza JFK Airport New York City,$319,3.7/5,"1,251"
15-05-2019,16-05-2019,The Parc Hotel,$319,3.9/5,934
15-05-2019,16-05-2019,Flushing Central Hotel,$170,3.6/5,457
15-05-2019,16-05-2019,The One Boutique Hotel,$209,3.6/5,333
15-05-2019,16-05-2019,Ramada by Wyndham Flushing Queens,$186,3.6/5,769
15-05-2019,16-05-2019,The Boro Hotel,$209,4.2/5,772
15-05-2019,16-05-2019,Sheraton LaGuardia East Hotel,$369,4.0/5,481
15-05-2019,16-05-2019,Wyndham Garden LaGuardia South,$199,4.2/5,605
15-05-2019,16-05-2019,The Paper Factory Hotel,$299,4.2/5,"1,588"
15-05-2019,16-05-2019,Giorgio Hotel,$39,3.9/5,420
15-05-2019,16-05-2019,Lic Plaza Hotel,$229,4.2/5,19
15-05-2019,16-05-2019,Hotel Nirvana,$220,3.8/5,246
15-05-2019,16-05-2019,Z NYC Hotel,$250,4.0/5,"2,233"
15-05-2019,16-05-2019,Feather Factory,$180,4.1/5,463
15-05-2019,16-05-2019,Howard Johnson by Wyndham Long Island City,$201,3.5/5,"1,281"
15-05-2019,16-05-2019,The Marmara Manhattan,$319,4.2/5,818
15-05-2019,16-05-2019,The Franklin Hotel,$341,3.8/5,"1,749"
15-05-2019,16-05-2019,Comfort Inn & Suites near Stadium,$169,4.3/5,409
15-05-2019,16-05-2019,The Box House Hotel,$254,4.6/5,"1,217"
15-05-2019,16-05-2019,Holiday Inn Express Maspeth,$216,4.0/5,807
15-05-2019,16-05-2019,"The Vue Hotel, an Ascend Hotel Collection Member",$259,4.3/5,343
15-05-2019,16-05-2019,Cachet Boutique New York,$365,3.9/5,"1,437"
15-05-2019,16-05-2019,Hampton Inn Brooklyn Downtown NY,$549,4.5/5,"1,253"
15-05-2019,16-05-2019,The Mark,$945,4.8/5,519
15-05-2019,16-05-2019,Courtyard by Marriott New York Manhattan/Upper East Side,$329,4.1/5,"2,374"
15-05-2019,16-05-2019,Four Points by Sheraton Long Island City Queensboro Bridge,$429,4.1/5,"1,165"
15-05-2019,16-05-2019,Wyndham Garden Long Island City,$250,3.9/5,"1,373"
15-05-2019,16-05-2019,Ravel Hotel Trademark Collection by Wyndham,$309,3.7/5,"1,758"
15-05-2019,16-05-2019,Aloft Long Island City - Manhattan View,$409,4.3/5,354
15-05-2019,16-05-2019,Loews Regency New York Hotel,$829,4.6/5,"1,323"
15-05-2019,16-05-2019,The Surrey,$693,4.6/5,981
15-05-2019,16-05-2019,Best Western Plus Stadium Inn,$153,4.3/5,156
15-05-2019,16-05-2019,Northern Lights Mansion,$285,4.4/5,14
15-05-2019,16-05-2019,Westgate New York Grand Central,$363,3.9/5,612
15-05-2019,16-05-2019,Holiday Inn Express-Bronx,$179,4.0/5,152
