Check-In Date,Check-Out Date,Hotel Name,Price($),Rating,Number of Reviews
22-05-2019,27-05-2019,EVEN Hotel New York - Midtown East 44th,"1,145",8.6/10,"1,624"
22-05-2019,27-05-2019,Times Square EDITION,"1,702",9.6/10,24
22-05-2019,27-05-2019,Holiday Inn Express New York City Chelsea,"1,001",8.2/10,"2,269"
22-05-2019,27-05-2019,Hyatt Herald Square New York,"1,095",8.3/10,"1,678"
22-05-2019,27-05-2019,The Roger,"1,158",8.3/10,"1,048"
22-05-2019,27-05-2019,The Assemblage John Street,"1,407",9.2/10,287
22-05-2019,27-05-2019,Hilton Garden Inn Central Park South,"1,098",8.3/10,"3,747"
22-05-2019,27-05-2019,Gramercy Park Hotel,"1,760",8.3/10,326
22-05-2019,27-05-2019,Moxy NYC Chelsea,"1,485",8.7/10,129
22-05-2019,27-05-2019,Andaz Wall Street-a concept by Hyatt,"1,245",8.7/10,685
22-05-2019,27-05-2019,Pod 39,956,8.2/10,"7,029"
22-05-2019,27-05-2019,Club Quarters Hotel World Trade Center,"1,401",8.6/10,"1,275"
22-05-2019,27-05-2019,Hotel Stanford NYC,875,8.0/10,"3,613"
22-05-2019,27-05-2019,Hyatt Centric Times Square New York,"1,495",8.6/10,"4,253"
22-05-2019,27-05-2019,Hotel 31,"1,136",8.1/10,"2,468"
22-05-2019,27-05-2019,Freehand New York,919,8.8/10,"1,172"
22-05-2019,27-05-2019,Mr C Seaport,"1,881",8.9/10,110
22-05-2019,27-05-2019,Marrakech Hotel on Broadway,633,6.8/10,"2,949"
22-05-2019,27-05-2019,The Iroquois New York,"1,565",8.9/10,613
22-05-2019,27-05-2019,The Mark New York,"3,215",9.0/10,257
22-05-2019,27-05-2019,Comfort Inn Times Square West,"1,125",8.1/10,654
22-05-2019,27-05-2019,Mondrian Park Avenue,"1,070",8.4/10,567
22-05-2019,27-05-2019,The Bowery House,336,6.5/10,"2,498"
23-05-2019,24-05-2019,Hotel Pennsylvania,95,5.6/10,"40,995"
23-05-2019,24-05-2019,Blakely New York Hotel,245,8.5/10,"2,526"
23-05-2019,24-05-2019,SoHo 54,98,7.9/10,782
23-05-2019,24-05-2019,Night Hotel Times Square,109,7.5/10,"2,312"
23-05-2019,24-05-2019,Cassa Hotel Times Square,179,7.9/10,"3,830"
23-05-2019,24-05-2019,Days Hotel by Wyndham on Broadway NYC,104,6.6/10,"4,925"
23-05-2019,24-05-2019,Broadway at Times Square Hotel,116,8.4/10,"3,057"
23-05-2019,24-05-2019,Seton Hotel,140,8.5/10,"1,588"
23-05-2019,24-05-2019,Pod 39,139,8.2/10,"7,017"
23-05-2019,24-05-2019,The Jewel Facing Rockefeller Center,219,8.7/10,"1,243"
23-05-2019,24-05-2019,The Hotel @ New York City,105,7.7/10,"3,858"
23-05-2019,24-05-2019,The Gallivant Times Square,94,7.3/10,"5,872"
23-05-2019,24-05-2019,Executive Hotel Le Soleil New York,144,8.5/10,"2,657"
23-05-2019,24-05-2019,Soho Grand Hotel,199,8.5/10,"1,562"
23-05-2019,24-05-2019,"Martinique New York on Broadway, Curio Collection by Hilton",169,8.3/10,"7,903"
23-05-2019,24-05-2019,The Time New York,159,8.2/10,"1,983"
23-05-2019,24-05-2019,WeLive Wall Street,286,9.1/10,65
23-05-2019,24-05-2019,Hyatt Place New York/Midtown-South,129,8.6/10,"3,674"
23-05-2019,24-05-2019,Cambria Hotel New York - Times Square,129,8.7/10,"3,919"
23-05-2019,24-05-2019,The Standard - East Village,235,8.8/10,840
23-05-2019,24-05-2019,Holiday Inn Express - Times Square,108,7.8/10,"2,185"
23-05-2019,24-05-2019,Aloft Harlem,169,8.4/10,765
23-05-2019,24-05-2019,Radio City Apartments,115,8.6/10,"4,472"
23-05-2019,24-05-2019,Artezen Hotel,129,9.6/10,53
23-05-2019,24-05-2019,"Night Hotel Theater District, Times Square",159,8.0/10,614
23-05-2019,24-05-2019,The Watson Hotel,98,7.8/10,"12,380"
23-05-2019,24-05-2019,Hotel Edison Times Square,108,7.6/10,"12,340"
23-05-2019,24-05-2019,World Center Hotel,189,8.6/10,"3,537"
23-05-2019,24-05-2019,"The Langham, New York, Fifth Avenue",427,9.2/10,"1,104"
23-05-2019,24-05-2019,Millennium Times Square New York,151,7.7/10,"3,571"
23-05-2019,24-05-2019,DoubleTree by Hilton NYC - Financial District,149,7.9/10,"3,092"
23-05-2019,24-05-2019,Westgate New York Grand Central,139,7.6/10,"1,615"
23-05-2019,24-05-2019,Citadines Connect Fifth Avenue New York,125,8.4/10,"1,680"
23-05-2019,24-05-2019,LUMA Hotel - Times Square,275,9.2/10,"3,289"
23-05-2019,24-05-2019,Hampton Inn Madison Square Garden,109,8.7/10,"1,221"
23-05-2019,24-05-2019,Staybridge Suites - Times Square - New York City,139,8.1/10,"3,290"
23-05-2019,24-05-2019,Hyatt Herald Square New York,149,8.3/10,"1,675"
23-05-2019,24-05-2019,Lord & Moris - Times Square Hotel,139,7.7/10,812
23-05-2019,24-05-2019,Grand Hyatt New York,159,7.7/10,"4,769"
23-05-2019,24-05-2019,Cambria Hotel New York - Chelsea,129,8.8/10,"1,400"
23-05-2019,24-05-2019,Amsterdam Court Hotel,143,7.3/10,"2,185"
23-05-2019,24-05-2019,The Roosevelt Hotel,130,7.1/10,"1,511"
23-05-2019,24-05-2019,DoubleTree by Hilton - Chelsea,108,7.8/10,"1,257"
23-05-2019,24-05-2019,The Iroquois New York,209,8.9/10,615
23-05-2019,24-05-2019,Fairfield Inn by Marriott New York Manhattan/Financial District,109,8.3/10,"2,889"
23-05-2019,24-05-2019,"Club Quarters Hotel, Opposite Rockefeller Center",139,8.1/10,"2,046"
23-05-2019,24-05-2019,Hotel Boutique at Grand Central,149,8.7/10,"2,046"
23-05-2019,24-05-2019,Sheraton Tribeca New York Hotel,129,8.1/10,"2,529"
23-05-2019,24-05-2019,citizenM New York Bowery,209,9.2/10,"1,045"
23-05-2019,24-05-2019,Residence Inn by Marriott New York Downtown Manhattan/World Trade Center Area,127,8.6/10,921
23-05-2019,24-05-2019,"Park South, a Joie de Vivre Hotel",179,8.7/10,908
23-05-2019,24-05-2019,The Roger,139,8.3/10,"1,048"
23-05-2019,24-05-2019,Andaz Wall Street-a concept by Hyatt,199,8.7/10,684
23-05-2019,24-05-2019,Sister City New York,169,8.8/10,45
23-05-2019,24-05-2019,Leon Hotel,117,8.3/10,"1,485"
23-05-2019,24-05-2019,The Roxy Hotel Tribeca,229,8.9/10,"1,226"
23-05-2019,24-05-2019,"The Standard, High Line New York",265,8.3/10,"3,084"
23-05-2019,24-05-2019,Hyatt Union Square New York,239,8.7/10,496
23-05-2019,24-05-2019,Ace Hotel New York,125,8.4/10,"1,566"
23-05-2019,24-05-2019,Eurostars Wall Street,100,8.1/10,907
23-05-2019,24-05-2019,Hotel 32 32,136,8.0/10,990
23-05-2019,24-05-2019,Wellington Hotel,95,7.8/10,"6,592"
23-05-2019,24-05-2019,Hampton Inn Manhattan-35th Street/Empire State Building,129,8.6/10,"1,434"
23-05-2019,24-05-2019,Hampton Inn Manhattan Grand Central,169,8.7/10,"2,269"
23-05-2019,24-05-2019,"Hudson New York, Central Park",189,7.1/10,"11,797"
23-05-2019,24-05-2019,The Hotel @ Fifth Avenue,131,8.0/10,"6,986"
23-05-2019,24-05-2019,Harlem Lofts,130,8.9/10,149
23-05-2019,24-05-2019,Residence Inn by Marriott New York Manhattan/Central Park,179,8.3/10,"1,987"
23-05-2019,24-05-2019,Freehand New York,129,8.8/10,"1,172"
23-05-2019,24-05-2019,Arlo SoHo,143,8.6/10,"3,672"
23-05-2019,24-05-2019,Moxy NYC Downtown,109,8.7/10,440
23-05-2019,24-05-2019,Crowne Plaza Times Square,199,8.2/10,"7,100"
23-05-2019,24-05-2019,Best Western Premier Herald Square,110,8.7/10,"1,276"
23-05-2019,24-05-2019,The Peninsula New York,745,8.8/10,316
23-05-2019,24-05-2019,The Dominick Hotel,335,8.6/10,"1,261"
23-05-2019,24-05-2019,Concorde Hotel New York,399,9.0/10,966
23-05-2019,24-05-2019,New York Hilton Midtown,169,7.9/10,"3,769"
23-05-2019,24-05-2019,Courtyard by Marriott New York Manhattan/Central Park,169,8.2/10,"5,986"
23-05-2019,24-05-2019,DoubleTree by Hilton New York Times Square South,114,7.4/10,"1,306"
23-05-2019,24-05-2019,The Manhattan Club,143,8.5/10,"1,033"
23-05-2019,24-05-2019,The Hotel at Times Square,131,7.9/10,"7,839"
23-05-2019,24-05-2019,W New York - Times Square,227,7.9/10,"1,733"
23-05-2019,24-05-2019,"The Pierre, A Taj Hotel, New York",620,8.9/10,415
23-05-2019,24-05-2019,Dylan Hotel NYC,179,8.0/10,"1,236"
23-05-2019,24-05-2019,Hotel Henri,109,7.9/10,14
23-05-2019,24-05-2019,"Club Quarters Hotel, Grand Central",129,8.8/10,"1,351"
23-05-2019,24-05-2019,Westin New York at Times Square,199,8.0/10,"1,249"
23-05-2019,24-05-2019,citizenM New York Times Square,184,9.2/10,"5,278"
23-05-2019,24-05-2019,AC Hotel by Marriott New York Downtown,179,8.9/10,336
23-05-2019,24-05-2019,Holiday Inn Express - Times Square South,149,8.3/10,"2,347"
23-05-2019,24-05-2019,Roger Smith Hotel,170,8.4/10,546
23-05-2019,24-05-2019,Cassa Hotel NY 45th Street,199,8.7/10,"1,753"
23-05-2019,24-05-2019,Hilton Garden Inn New York Times Square South,462,8.7/10,"2,007"
23-05-2019,24-05-2019,"LIFE Hotel, NoMad",149,8.1/10,"1,705"
23-05-2019,24-05-2019,"The Paul Hotel NYC-Chelsea, an Ascend Hotel Collection Member",149,7.9/10,"1,247"
23-05-2019,25-05-2019,Hotel Pennsylvania,215,5.6/10,"40,995"
23-05-2019,25-05-2019,Night Hotel Times Square,298,7.5/10,"2,312"
23-05-2019,25-05-2019,SoHo 54,196,7.9/10,782
23-05-2019,25-05-2019,Days Hotel by Wyndham on Broadway NYC,209,6.6/10,"4,925"
23-05-2019,25-05-2019,Broadway at Times Square Hotel,260,8.4/10,"3,057"
23-05-2019,25-05-2019,Seton Hotel,300,8.5/10,"1,588"
23-05-2019,25-05-2019,Pod 39,278,8.2/10,"7,017"
23-05-2019,25-05-2019,The Hotel @ New York City,229,7.7/10,"3,858"
23-05-2019,25-05-2019,The Gallivant Times Square,237,7.3/10,"5,872"
23-05-2019,25-05-2019,Executive Hotel Le Soleil New York,303,8.5/10,"2,657"
23-05-2019,25-05-2019,Soho Grand Hotel,432,8.5/10,"1,562"
23-05-2019,25-05-2019,The Jewel Facing Rockefeller Center,448,8.7/10,"1,243"
23-05-2019,25-05-2019,RIU Plaza New York Times Square,511,8.7/10,"5,223"
23-05-2019,25-05-2019,The Time New York,318,8.2/10,"1,983"
23-05-2019,25-05-2019,WeLive Wall Street,573,9.1/10,65
23-05-2019,25-05-2019,"Martinique New York on Broadway, Curio Collection by Hilton",338,8.3/10,"7,903"
23-05-2019,25-05-2019,LUMA Hotel - Times Square,620,9.2/10,"3,289"
23-05-2019,25-05-2019,Hyatt Place New York/Midtown-South,678,8.6/10,"3,674"
23-05-2019,25-05-2019,"The Standard, High Line New York",500,8.3/10,"3,084"
23-05-2019,25-05-2019,"Night Hotel Theater District, Times Square",368,8.0/10,614
23-05-2019,25-05-2019,Cambria Hotel New York - Times Square,278,8.7/10,"3,919"
23-05-2019,25-05-2019,The Standard - East Village,520,8.8/10,840
23-05-2019,25-05-2019,Aloft Harlem,348,8.4/10,765
23-05-2019,25-05-2019,Hilton Garden Inn West 35th Street,288,8.6/10,"2,092"
23-05-2019,25-05-2019,Artezen Hotel,278,9.6/10,53
23-05-2019,25-05-2019,Radio City Apartments,344,8.6/10,"4,472"
23-05-2019,25-05-2019,Cassa Hotel Times Square,358,7.9/10,"3,830"
23-05-2019,25-05-2019,The Watson Hotel,222,7.8/10,"12,380"
23-05-2019,25-05-2019,DoubleTree by Hilton NYC - Financial District,298,7.9/10,"3,092"
23-05-2019,25-05-2019,The Roosevelt Hotel,283,7.1/10,"1,511"
23-05-2019,25-05-2019,Hampton Inn Madison Square Garden,248,8.7/10,"1,221"
23-05-2019,25-05-2019,Millennium Times Square New York,374,7.7/10,"3,571"
23-05-2019,25-05-2019,Hotel Wales,374,8.1/10,978
23-05-2019,25-05-2019,Westgate New York Grand Central,344,7.6/10,"1,615"
23-05-2019,25-05-2019,Flatiron Hotel,348,7.1/10,555
23-05-2019,25-05-2019,Lord & Moris - Times Square Hotel,278,7.7/10,812
23-05-2019,25-05-2019,Cambria Hotel New York - Chelsea,278,8.8/10,"1,400"
23-05-2019,25-05-2019,Amsterdam Court Hotel,278,7.3/10,"2,185"
23-05-2019,25-05-2019,DoubleTree by Hilton - Chelsea,224,7.8/10,"1,257"
23-05-2019,25-05-2019,Fairfield Inn by Marriott New York Manhattan/Financial District,228,8.3/10,"2,889"
23-05-2019,25-05-2019,Hotel Boutique at Grand Central,298,8.7/10,"2,046"
23-05-2019,25-05-2019,Grand Hyatt New York,318,7.7/10,"4,769"
23-05-2019,25-05-2019,citizenM New York Bowery,408,9.2/10,"1,045"
23-05-2019,25-05-2019,Residence Inn by Marriott New York Downtown Manhattan/World Trade Center Area,238,8.6/10,921
23-05-2019,25-05-2019,Holiday Inn Express - Times Square,242,7.8/10,"2,185"
23-05-2019,25-05-2019,Hotel Lucerne,368,8.5/10,"2,161"
23-05-2019,25-05-2019,Sister City New York,406,8.8/10,45
23-05-2019,25-05-2019,The Roxy Hotel Tribeca,463,8.9/10,"1,226"
23-05-2019,25-05-2019,Andaz Wall Street-a concept by Hyatt,398,8.7/10,684
23-05-2019,25-05-2019,Ace Hotel New York,265,8.4/10,"1,566"
23-05-2019,25-05-2019,Hilton Garden Inn New York/Tribeca,298,8.3/10,653
23-05-2019,25-05-2019,Hotel 50 Bowery,418,9.1/10,"2,510"
23-05-2019,25-05-2019,Sixty LES,630,8.2/10,980
23-05-2019,25-05-2019,The Redbury New York,238,8.1/10,"2,996"
23-05-2019,25-05-2019,Heritage Hotel New York City,236,7.3/10,"3,058"
23-05-2019,25-05-2019,"Hotel Shocard, New York",268,8.3/10,"1,673"
23-05-2019,25-05-2019,The Gatsby Hotel,266,7.8/10,350
23-05-2019,25-05-2019,The Marcel at Gramercy,232,8.3/10,"2,177"
23-05-2019,25-05-2019,Doubletree By Hilton New York Times Square West,288,8.0/10,"4,482"
23-05-2019,25-05-2019,Arlo NoMad,275,8.7/10,"3,019"
23-05-2019,25-05-2019,Staybridge Suites - Times Square - New York City,324,8.1/10,"3,290"
23-05-2019,25-05-2019,Orchard Street Hotel,338,8.2/10,"1,173"
23-05-2019,25-05-2019,Times Square EDITION,559,9.6/10,24
23-05-2019,25-05-2019,Candlewood Suites NYC -Times Square,260,8.1/10,"2,420"
23-05-2019,25-05-2019,"The Pierre, A Taj Hotel, New York",992,8.9/10,415
23-05-2019,25-05-2019,Hampton Inn Manhattan Grand Central,498,8.7/10,"2,269"
23-05-2019,25-05-2019,"The New Yorker, A Wyndham Hotel",202,7.9/10,"8,376"
23-05-2019,25-05-2019,"Club Quarters Hotel, Grand Central",298,8.8/10,"1,351"
23-05-2019,25-05-2019,Fairfield Inn & Suites by Marriott New York Manhattan/Fifth Avenue,338,8.4/10,"1,261"
23-05-2019,25-05-2019,Cachet Boutique Hotel NYC,332,7.8/10,"1,074"
23-05-2019,25-05-2019,Fairfield Inn & Suites by Marriott New York Manhattan/Central Park,423,8.5/10,615
23-05-2019,25-05-2019,Millennium Hilton New York One UN Plaza,318,8.4/10,"3,955"
23-05-2019,25-05-2019,DoubleTree by Hilton Metropolitan New York City,278,7.7/10,"3,480"
23-05-2019,25-05-2019,EVEN Hotel New York Times Square South,388,9.0/10,952
23-05-2019,25-05-2019,TRYP by Wyndham Times Square South,304,8.1/10,"2,720"
23-05-2019,25-05-2019,Bentley Hotel,259,7.9/10,"1,865"
23-05-2019,25-05-2019,Archer Hotel New York,358,8.9/10,"1,358"
23-05-2019,25-05-2019,Pod Times Square,248,8.6/10,"11,733"
23-05-2019,25-05-2019,Carvi Hotel New York,268,8.5/10,"1,145"
23-05-2019,25-05-2019,The Kimpton Muse Hotel,418,8.8/10,711
23-05-2019,25-05-2019,Courtyard by Marriott New York Downtown Manhattan/World Trade Center Area,308,8.5/10,"1,967"
23-05-2019,25-05-2019,Hotel Belleclaire,291,7.9/10,"3,224"
23-05-2019,25-05-2019,Empire Hotel,270,7.6/10,"3,686"
23-05-2019,25-05-2019,"The Beekman, a Thompson Hotel",797,9.2/10,"2,542"
23-05-2019,25-05-2019,Four Points by Sheraton New York Downtown,208,8.0/10,"3,352"
23-05-2019,25-05-2019,SpringHill Suites by Marriott New York Midtown Manhattan/Fifth Avenue,318,8.5/10,529
23-05-2019,25-05-2019,TownePlace Suites by Marriott New York Manhattan/Times Square,238,8.9/10,129
23-05-2019,25-05-2019,Avalon Hotel,345,8.4/10,"1,409"
23-05-2019,25-05-2019,The Evelyn,363,8.8/10,406
23-05-2019,25-05-2019,Sheraton New York Times Square Hotel,448,7.6/10,"1,894"
23-05-2019,25-05-2019,Kimpton Hotel Eventi,343,8.6/10,689
23-05-2019,25-05-2019,Novotel New York Times Square,398,8.4/10,"2,989"
23-05-2019,25-05-2019,Hyatt House New York/Chelsea,298,8.8/10,"2,452"
23-05-2019,25-05-2019,The Allen Hotel,231,8.5/10,992
23-05-2019,25-05-2019,The NoMad Hotel,648,8.9/10,651
23-05-2019,25-05-2019,Courtyard by Marriott New York Manhattan/Chelsea,358,8.6/10,915
23-05-2019,25-05-2019,Ameritania at Times Square,296,8.3/10,"2,705"
23-05-2019,25-05-2019,Fairfield Inn & Suites by Marriott New York Downtown Manhattan/World Trade Center Area,258,8.8/10,"1,430"
23-05-2019,25-05-2019,HGU New York,268,8.5/10,"1,645"
23-05-2019,25-05-2019,Courtyard by Marriott Times Square West,298,8.7/10,"2,013"
23-05-2019,26-05-2019,Hotel 32 32,539,8.0/10,990
23-05-2019,26-05-2019,Hyatt House New York/Chelsea,762,8.8/10,"2,452"
23-05-2019,26-05-2019,The Peninsula New York,"2,085",8.8/10,316
23-05-2019,26-05-2019,The Dominick Hotel,"1,115",8.6/10,"1,261"
23-05-2019,26-05-2019,Courtyard by Marriott New York Manhattan/Chelsea,732,8.6/10,915
23-05-2019,26-05-2019,Courtyard by Marriott New York Manhattan/Central Park,707,8.2/10,"5,986"
23-05-2019,26-05-2019,"The Beekman, a Thompson Hotel",890,9.2/10,"2,542"
23-05-2019,26-05-2019,Gramercy Park Hotel,996,8.3/10,326
23-05-2019,26-05-2019,Arlo SoHo,604,8.6/10,"3,672"
23-05-2019,26-05-2019,Mondrian Park Avenue,570,8.4/10,567
23-05-2019,26-05-2019,Hyatt Herald Square New York,547,8.3/10,"1,675"
23-05-2019,26-05-2019,DoubleTree by Hilton Metropolitan New York City,827,7.7/10,"3,480"
23-05-2019,26-05-2019,The Roxy Hotel Tribeca,842,8.9/10,"1,226"
23-05-2019,26-05-2019,AKA Wall Street,785,9.3/10,783
23-05-2019,26-05-2019,"Hudson New York, Central Park",617,7.1/10,"11,797"
23-05-2019,26-05-2019,Hotel Henri,487,7.9/10,14
23-05-2019,26-05-2019,citizenM New York Times Square,757,9.2/10,"5,278"
23-05-2019,26-05-2019,Hotel 50 Bowery,747,9.1/10,"2,510"
23-05-2019,26-05-2019,AKA Times Square,885,8.7/10,787
23-05-2019,26-05-2019,Aliz Hotel Times Square,568,8.5/10,"1,444"
23-05-2019,26-05-2019,Pod 39,487,8.2/10,"7,017"
23-05-2019,26-05-2019,SpringHill Suites by Marriott New York Midtown Manhattan/Fifth Avenue,567,8.5/10,529
23-05-2019,26-05-2019,Walker Hotel Greenwich Village,659,8.4/10,800
23-05-2019,26-05-2019,"LIFE Hotel, NoMad",518,8.1/10,"1,705"
23-05-2019,26-05-2019,Holiday Inn Express New York City Chelsea,607,8.2/10,"2,266"
23-05-2019,26-05-2019,InterContinental New York Barclay Hotel,847,8.7/10,"2,260"
23-05-2019,26-05-2019,Hilton Times Square,837,8.4/10,"1,849"
23-05-2019,26-05-2019,Homewood Suites Midtown Manhattan Times Square South,823,8.9/10,"1,988"
23-05-2019,26-05-2019,"Park South, a Joie de Vivre Hotel",657,8.7/10,908
23-05-2019,26-05-2019,Iberostar 70 Park Avenue,824,8.4/10,"1,564"
23-05-2019,26-05-2019,U Hotel Fifth Avenue,439,8.3/10,"1,504"
23-05-2019,26-05-2019,"The Lexington Hotel, Autograph Collection",770,8.1/10,"2,173"
23-05-2019,26-05-2019,Westin New York at Times Square,847,8.0/10,"1,249"
23-05-2019,26-05-2019,Hampton Inn Manhattan Chelsea,557,8.6/10,817
23-05-2019,26-05-2019,Washington Jefferson at Times Square,624,7.7/10,"1,730"
23-05-2019,26-05-2019,MOXY NYC Times Square,577,8.5/10,"5,892"
23-05-2019,26-05-2019,Times Square EDITION,956,9.6/10,24
23-05-2019,26-05-2019,Park Terrace Hotel on Bryant Park,935,9.1/10,132
23-05-2019,26-05-2019,Hilton Garden Inn New York/Tribeca,777,8.3/10,653
23-05-2019,26-05-2019,Bentley Hotel,600,7.9/10,"1,865"
23-05-2019,26-05-2019,The Gatsby Hotel,513,7.8/10,350
23-05-2019,26-05-2019,"The Standard, High Line New York",935,8.3/10,"3,084"
23-05-2019,26-05-2019,Crowne Plaza Times Square,675,8.2/10,"7,100"
23-05-2019,26-05-2019,Staybridge Suites - Times Square - New York City,613,8.1/10,"3,290"
23-05-2019,26-05-2019,"Hotel Shocard, New York",501,8.3/10,"1,673"
23-05-2019,26-05-2019,DoubleTree by Hilton New York Times Square South,719,7.4/10,"1,306"
23-05-2019,26-05-2019,Orchard Street Hotel,516,8.2/10,"1,173"
23-05-2019,26-05-2019,MADE Hotel,797,9.0/10,"1,981"
23-05-2019,26-05-2019,"The Pierre, A Taj Hotel, New York","1,240",8.9/10,415
23-05-2019,26-05-2019,"The New Yorker, A Wyndham Hotel",422,7.9/10,"8,376"
23-05-2019,26-05-2019,Heritage Hotel New York City,500,7.3/10,"3,058"
23-05-2019,26-05-2019,The Redbury New York,447,8.1/10,"2,996"
23-05-2019,26-05-2019,The Evelyn,888,8.8/10,406
23-05-2019,26-05-2019,Courtyard by Marriott New York Downtown Manhattan/World Trade Center Area,557,8.5/10,"1,967"
23-05-2019,26-05-2019,Empire Hotel,500,7.6/10,"3,686"
23-05-2019,26-05-2019,Four Points by Sheraton New York Downtown,487,8.0/10,"3,352"
23-05-2019,26-05-2019,TownePlace Suites by Marriott New York Manhattan/Times Square,557,8.9/10,129
23-05-2019,26-05-2019,Millennium Hilton New York One UN Plaza,687,8.4/10,"3,955"
23-05-2019,26-05-2019,2 Bedroom Apartment Hell's Kitchen,"1,077",7.5/10,70
23-05-2019,26-05-2019,Holiday Inn Express - Times Square South,607,8.3/10,"2,347"
23-05-2019,26-05-2019,Lord & Moris - Times Square Hotel,558,7.7/10,812
23-05-2019,26-05-2019,Midtown East Deluxe 2 Bedroom Apartment,"1,080",7.6/10,43
23-05-2019,26-05-2019,Ameritania at Times Square,541,8.3/10,"2,705"
23-05-2019,26-05-2019,Fairfield Inn & Suites by Marriott New York Downtown Manhattan/World Trade Center Area,547,8.8/10,"1,430"
23-05-2019,26-05-2019,HGU New York,482,8.5/10,"1,645"
23-05-2019,26-05-2019,Courtyard by Marriott Times Square West,577,8.7/10,"2,013"
23-05-2019,26-05-2019,Club Quarters Hotel World Trade Center,717,8.6/10,"1,271"
23-05-2019,26-05-2019,Solita Soho Hotel,527,7.8/10,674
23-05-2019,26-05-2019,Sofitel New York,817,8.6/10,"1,213"
23-05-2019,26-05-2019,Courtyard New York Manhattan/Midtown East,"1,298",8.4/10,676
23-05-2019,26-05-2019,InterContinental New York Times Square,730,8.0/10,"2,978"
23-05-2019,26-05-2019,New York Marriott Marquis,"1,197",8.2/10,"2,238"
23-05-2019,26-05-2019,Hilton Garden Inn New York Manhattan Midtown East,566,8.5/10,950
23-05-2019,26-05-2019,1 Hotel Central Park,"1,337",8.9/10,"1,265"
23-05-2019,26-05-2019,The Kimpton Muse Hotel,777,8.8/10,711
23-05-2019,26-05-2019,TRYP by Wyndham Times Square South,657,8.1/10,"2,720"
23-05-2019,26-05-2019,Trump International New York,"1,553",8.9/10,906
23-05-2019,26-05-2019,Hotel Hugo,757,8.0/10,"1,095"
23-05-2019,26-05-2019,Hampton Inn Times Square Central,737,8.9/10,"2,221"
23-05-2019,26-05-2019,Holiday Inn Manhattan 6th Ave - Chelsea,587,7.5/10,"1,598"
23-05-2019,26-05-2019,The Quin Central Park by Hilton Club,"1,187",8.7/10,"1,502"
23-05-2019,26-05-2019,Fairfield Inn & Suites By Marriott New York Manhattan/Times Square,627,8.4/10,"4,131"
23-05-2019,26-05-2019,W New York - Times Square,947,7.9/10,"1,733"
23-05-2019,26-05-2019,La Quinta by Wyndham New York City Central Park,454,7.6/10,"3,426"
23-05-2019,26-05-2019,EVEN Hotel New York - Midtown East 44th,687,8.6/10,"1,624"
23-05-2019,26-05-2019,Courtyard New York Manhattan/Times Square,617,8.4/10,"1,334"
23-05-2019,26-05-2019,Hilton Garden Inn Central Park South,634,8.3/10,"3,749"
23-05-2019,26-05-2019,Hotel Hayden New York,441,8.2/10,"1,216"
23-05-2019,26-05-2019,Hotel Indigo Lower East Side,738,8.6/10,"1,136"
23-05-2019,26-05-2019,The Frederick Hotel,463,8.5/10,"1,504"
23-05-2019,26-05-2019,Gansevoort Meatpacking,"1,096",8.3/10,"1,651"
23-05-2019,26-05-2019,The Kitano Hotel New York,933,8.7/10,860
23-05-2019,26-05-2019,Lotte New York Palace,864,8.7/10,"1,559"
23-05-2019,26-05-2019,Room Mate Grace Boutique Hotel,753,8.7/10,"1,944"
23-05-2019,27-05-2019,Hotel Pennsylvania,459,5.6/10,"40,995"
23-05-2019,27-05-2019,Soho Grand Hotel,"1,067",8.5/10,"1,562"
23-05-2019,27-05-2019,RIU Plaza New York Times Square,"1,108",8.7/10,"5,223"
23-05-2019,27-05-2019,Cambria Hotel New York - Times Square,716,8.7/10,"3,919"
23-05-2019,27-05-2019,Westgate New York Grand Central,753,7.6/10,"1,615"
23-05-2019,27-05-2019,"Martinique New York on Broadway, Curio Collection by Hilton",806,8.3/10,"7,903"
23-05-2019,27-05-2019,The Standard - East Village,909,8.8/10,840
23-05-2019,27-05-2019,Aloft Harlem,831,8.4/10,765
23-05-2019,27-05-2019,Hyatt Herald Square New York,746,8.3/10,"1,675"
23-05-2019,27-05-2019,Artezen Hotel,682,9.6/10,53
23-05-2019,27-05-2019,Hampton Inn Madison Square Garden,788,8.7/10,"1,221"
23-05-2019,27-05-2019,The Jewel Facing Rockefeller Center,"1,016",8.7/10,"1,243"
23-05-2019,27-05-2019,SoHo 54,517,7.9/10,782
23-05-2019,27-05-2019,Hotel Wales,743,8.1/10,978
23-05-2019,27-05-2019,Hyatt Place New York/Midtown-South,881,8.6/10,"3,674"
23-05-2019,27-05-2019,Night Hotel Times Square,762,7.5/10,"2,312"
23-05-2019,27-05-2019,Ace Hotel New York,613,8.4/10,"1,566"
23-05-2019,27-05-2019,Cambria Hotel New York - Chelsea,666,8.8/10,"1,400"
23-05-2019,27-05-2019,The Roosevelt Hotel,659,7.1/10,"1,511"
23-05-2019,27-05-2019,Fairfield Inn by Marriott New York Manhattan/Financial District,866,8.3/10,"2,889"
23-05-2019,27-05-2019,citizenM New York Bowery,904,9.2/10,"1,045"
23-05-2019,27-05-2019,Residence Inn by Marriott New York Downtown Manhattan/World Trade Center Area,664,8.6/10,921
23-05-2019,27-05-2019,Holiday Inn Express - Times Square,604,7.8/10,"2,185"
23-05-2019,27-05-2019,New York Hilton Midtown,"1,048",7.9/10,"3,769"
23-05-2019,27-05-2019,Sister City New York,864,8.8/10,45
